Call Id,Agent,Date,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating
ID1124,Becky,20-01-2021,16:00:29,Admin Support,Y,Y,60,0:06:32,3
ID1125,Becky,20-01-2021,16:20:38,Payment related,Y,Y,52,0:02:57,5
ID1126,Stewart,20-01-2021,16:20:38,Contract related,N,N,,,
ID1127,Joe,20-01-2021,17:42:43,Streaming,Y,Y,73,0:00:45,3
ID1128,Becky,20-01-2021,17:42:43,Contract related,Y,Y,108,0:02:20,4
ID1129,Joe,20-01-2021,17:55:41,Streaming,Y,Y,50,0:01:48,4
ID1130,Stewart,20-01-2021,17:55:41,Technical Support,N,N,,,
ID1131,Joe,20-01-2021,17:57:07,Admin Support,Y,N,100,0:04:04,2
ID1132,Joe,20-01-2021,17:57:07,Technical Support,Y,Y,69,0:01:22,3
ID1133,Becky,21-01-2021,9:20:10,Streaming,Y,Y,39,0:02:11,1
ID1134,Jim,21-01-2021,9:20:10,Technical Support,Y,Y,71,0:02:54,5
ID1135,Dan,21-01-2021,9:37:26,Streaming,N,N,,,
ID1136,Greg,21-01-2021,9:37:26,Technical Support,Y,Y,79,0:01:19,5
ID1137,Martha,21-01-2021,9:56:10,Contract related,Y,Y,57,0:05:24,3
ID1138,Diane,21-01-2021,9:56:10,Admin Support,Y,Y,82,0:04:53,4
ID1139,Jim,21-01-2021,10:14:53,Contract related,Y,Y,73,0:03:13,1
ID1140,Jim,21-01-2021,10:14:53,Technical Support,Y,Y,110,0:02:11,5
ID1141,Martha,21-01-2021,10:19:12,Admin Support,Y,Y,106,0:01:49,5
ID1142,Jim,21-01-2021,10:19:12,Streaming,Y,Y,92,0:02:13,4
ID1143,Greg,21-01-2021,10:24:58,Streaming,Y,Y,28,0:06:00,4
ID1144,Martha,21-01-2021,10:24:58,Contract related,Y,Y,108,0:06:02,1
ID1145,Becky,21-01-2021,10:53:46,Streaming,Y,Y,57,0:01:47,4
ID1146,Martha,21-01-2021,10:53:46,Contract related,Y,Y,109,0:05:56,3
ID1147,Greg,21-01-2021,10:59:31,Contract related,Y,Y,55,0:01:37,2
ID1148,Martha,21-01-2021,10:59:31,Technical Support,N,N,,,
ID1149,Dan,21-01-2021,11:15:22,Payment related,Y,Y,68,0:06:53,1
ID1150,Jim,21-01-2021,11:15:22,Admin Support,Y,N,46,0:00:34,3
ID1151,Jim,21-01-2021,12:02:53,Technical Support,Y,Y,30,0:04:59,3
ID1152,Martha,21-01-2021,12:02:53,Admin Support,Y,Y,107,0:00:50,4
ID1153,Greg,21-01-2021,12:02:53,Technical Support,Y,Y,122,0:06:25,5
ID1154,Martha,21-01-2021,12:02:53,Admin Support,N,N,,,
ID1155,Stewart,21-01-2021,12:07:12,Technical Support,Y,Y,18,0:00:37,5
ID1156,Joe,21-01-2021,12:07:12,Streaming,N,N,,,
ID1157,Joe,21-01-2021,15:47:31,Payment related,N,N,,,
ID1158,Joe,21-01-2021,15:47:31,Technical Support,N,N,,,
ID1159,Martha,21-01-2021,15:48:58,Technical Support,N,N,,,
ID1160,Stewart,21-01-2021,15:48:58,Streaming,Y,Y,99,0:02:14,4
ID1161,Dan,21-01-2021,16:03:22,Contract related,Y,Y,52,0:01:47,2
ID1162,Martha,21-01-2021,16:03:22,Admin Support,N,N,,,
ID1163,Becky,21-01-2021,16:20:38,Payment related,N,N,,,
ID1164,Jim,21-01-2021,16:20:38,Contract related,Y,Y,79,0:00:47,3
ID1165,Martha,21-01-2021,16:29:17,Streaming,Y,Y,112,0:02:51,5
ID1166,Diane,21-01-2021,16:29:17,Payment related,Y,Y,16,0:04:23,3
ID1167,Joe,21-01-2021,16:46:34,Contract related,Y,Y,22,0:06:58,3
ID1168,Dan,21-01-2021,16:46:34,Contract related,Y,Y,115,0:01:25,1
ID1169,Dan,21-01-2021,17:11:02,Technical Support,Y,Y,125,0:04:37,4
ID1170,Martha,21-01-2021,17:11:02,Payment related,Y,Y,68,0:05:06,3
ID1171,Jim,21-01-2021,17:26:53,Technical Support,Y,Y,44,0:01:16,4
ID1172,Becky,21-01-2021,17:26:53,Technical Support,N,N,,,
ID1173,Stewart,21-01-2021,17:26:53,Streaming,Y,Y,119,0:00:42,4
ID1174,Martha,21-01-2021,17:26:53,Streaming,Y,Y,62,0:00:54,5
ID1175,Greg,21-01-2021,17:26:53,Streaming,Y,Y,84,0:06:04,5
ID1176,Martha,21-01-2021,17:26:53,Technical Support,N,N,,,
ID1177,Greg,21-01-2021,17:36:58,Streaming,Y,Y,75,0:06:28,4
ID1178,Martha,21-01-2021,17:36:58,Payment related,Y,Y,114,0:02:54,4
ID1179,Dan,21-01-2021,17:38:24,Technical Support,N,N,,,
ID1180,Stewart,21-01-2021,17:38:24,Admin Support,Y,Y,21,0:02:10,4
ID1181,Stewart,22-01-2021,9:11:31,Technical Support,N,N,,,
ID1182,Diane,22-01-2021,9:11:31,Admin Support,Y,Y,20,0:01:08,3
ID1183,Diane,22-01-2021,9:11:31,Technical Support,Y,Y,112,0:03:37,1
ID1184,Becky,22-01-2021,9:11:31,Streaming,Y,Y,85,0:05:24,4
ID1185,Martha,22-01-2021,9:24:29,Admin Support,Y,Y,34,0:06:07,3
ID1186,Diane,22-01-2021,9:24:29,Streaming,Y,Y,53,0:05:02,4
ID1187,Martha,22-01-2021,9:48:58,Streaming,Y,Y,103,0:02:14,5
ID1188,Becky,22-01-2021,9:48:58,Contract related,Y,Y,98,0:06:53,4
ID1189,Becky,22-01-2021,9:59:02,Technical Support,Y,Y,23,0:04:44,1
ID1190,Martha,22-01-2021,9:59:02,Admin Support,Y,Y,53,0:01:17,2
ID1191,Becky,22-01-2021,10:37:55,Technical Support,N,N,,,
ID1192,Diane,22-01-2021,10:37:55,Contract related,Y,N,55,0:04:40,4
ID1193,Martha,22-01-2021,11:39:50,Admin Support,Y,Y,77,0:05:02,5
ID1194,Becky,22-01-2021,11:39:50,Technical Support,Y,Y,46,0:06:05,3
ID1195,Greg,22-01-2021,11:42:43,Technical Support,N,N,,,
ID1196,Martha,22-01-2021,11:42:43,Payment related,Y,Y,39,0:05:05,4
ID1197,Greg,22-01-2021,11:55:41,Payment related,Y,Y,13,0:07:00,3
ID1198,Jim,22-01-2021,11:55:41,Admin Support,Y,Y,84,0:05:34,5
ID1199,Dan,22-01-2021,11:55:41,Admin Support,Y,Y,60,0:04:46,3
ID1200,Dan,22-01-2021,11:55:41,Admin Support,Y,Y,32,0:00:35,5
ID1201,Stewart,22-01-2021,12:47:31,Technical Support,N,N,,,
ID1202,Greg,22-01-2021,12:47:31,Contract related,N,N,,,
ID1203,Joe,22-01-2021,14:19:41,Admin Support,N,N,,,
ID1204,Dan,22-01-2021,14:19:41,Payment related,Y,Y,67,0:06:42,4
ID1205,Stewart,22-01-2021,14:22:34,Streaming,Y,N,94,0:03:58,4
ID1206,Stewart,22-01-2021,14:22:34,Streaming,Y,Y,92,0:06:10,1
ID1207,Becky,22-01-2021,14:44:10,Streaming,Y,Y,35,0:01:10,3
ID1208,Diane,22-01-2021,14:44:10,Admin Support,Y,Y,57,0:01:21,5
ID1209,Stewart,22-01-2021,14:48:29,Streaming,N,N,,,
ID1210,Jim,22-01-2021,14:48:29,Admin Support,Y,Y,15,0:04:55,4
ID1211,Becky,22-01-2021,14:49:55,Admin Support,Y,N,54,0:03:15,5
ID1212,Greg,22-01-2021,14:49:55,Payment related,Y,Y,99,0:01:00,1
ID1213,Martha,22-01-2021,15:30:14,Contract related,N,N,,,
ID1214,Jim,22-01-2021,15:30:14,Streaming,N,N,,,
ID1215,Martha,22-01-2021,15:56:10,Streaming,N,N,,,
ID1216,Martha,22-01-2021,15:56:10,Admin Support,N,N,,,
ID1217,Martha,22-01-2021,16:01:55,Payment related,N,N,,,
ID1218,Becky,22-01-2021,16:01:55,Streaming,Y,Y,78,0:01:05,5
ID1219,Greg,22-01-2021,16:39:22,Admin Support,N,N,,,
ID1220,Jim,22-01-2021,16:39:22,Payment related,Y,N,35,0:05:09,5
ID1221,Becky,22-01-2021,16:50:53,Contract related,N,N,,,
ID1222,Stewart,22-01-2021,16:50:53,Contract related,Y,Y,33,0:06:09,5
ID1223,Greg,22-01-2021,16:56:38,Streaming,Y,Y,72,0:04:09,5
ID1224,Joe,22-01-2021,16:56:38,Technical Support,Y,N,82,0:05:02,1
ID1225,Greg,22-01-2021,17:25:26,Admin Support,N,N,,,
ID1226,Greg,22-01-2021,17:25:26,Payment related,Y,Y,115,0:04:12,5
ID1227,Diane,22-01-2021,17:38:24,Streaming,Y,Y,64,0:01:42,3
ID1228,Martha,22-01-2021,17:38:24,Technical Support,N,N,,,
ID1229,Jim,22-01-2021,17:47:02,Payment related,Y,Y,71,0:04:01,2
ID1230,Becky,22-01-2021,17:47:02,Streaming,Y,N,50,0:05:08,3
ID1231,Greg,23-01-2021,9:31:41,Streaming,Y,Y,116,0:01:13,2
ID1232,Martha,23-01-2021,9:31:41,Admin Support,Y,Y,52,0:01:27,5
ID1233,Greg,23-01-2021,9:40:19,Technical Support,Y,Y,112,0:03:37,5
ID1234,Stewart,23-01-2021,9:40:19,Admin Support,Y,Y,116,0:02:42,3
ID1235,Becky,23-01-2021,9:51:50,Payment related,Y,N,112,0:06:18,2
ID1236,Dan,23-01-2021,9:51:50,Streaming,Y,Y,53,0:05:46,4
ID1237,Diane,23-01-2021,9:57:36,Admin Support,Y,Y,12,0:05:31,3
ID1238,Joe,23-01-2021,9:57:36,Technical Support,Y,N,120,0:00:54,4
ID1239,Diane,23-01-2021,10:49:26,Admin Support,N,N,,,
ID1240,Dan,23-01-2021,10:49:26,Technical Support,Y,Y,118,0:02:49,4
ID1241,Jim,23-01-2021,11:00:58,Contract related,Y,Y,121,0:02:49,2
ID1242,Martha,23-01-2021,11:00:58,Streaming,Y,Y,83,0:06:48,5
ID1243,Joe,23-01-2021,11:18:14,Streaming,Y,Y,84,0:01:21,5
ID1244,Becky,23-01-2021,11:18:14,Payment related,Y,N,63,0:05:00,4
ID1245,Jim,23-01-2021,11:29:46,Technical Support,Y,Y,33,0:03:29,3
ID1246,Dan,23-01-2021,11:29:46,Contract related,N,N,,,
ID1247,Greg,23-01-2021,11:32:38,Admin Support,Y,N,10,0:01:01,5
ID1248,Joe,23-01-2021,11:32:38,Admin Support,Y,Y,100,0:00:42,5
ID1249,Diane,23-01-2021,11:35:31,Contract related,Y,Y,110,0:05:03,5
ID1250,Stewart,23-01-2021,11:35:31,Payment related,Y,Y,28,0:05:16,2
ID1251,Joe,23-01-2021,11:36:58,Admin Support,Y,Y,74,0:01:15,3
ID1252,Jim,23-01-2021,11:36:58,Admin Support,Y,Y,18,0:01:21,3
ID1253,Becky,23-01-2021,11:44:10,Streaming,Y,Y,22,0:06:12,3
ID1254,Diane,23-01-2021,11:44:10,Streaming,N,N,,,
ID1255,Martha,23-01-2021,11:55:41,Contract related,Y,Y,15,0:03:37,3
ID1256,Martha,23-01-2021,11:55:41,Admin Support,Y,Y,120,0:04:12,2
ID1257,Martha,23-01-2021,12:14:24,Contract related,Y,Y,26,0:03:47,3
ID1258,Diane,23-01-2021,12:14:24,Payment related,Y,Y,33,0:01:44,5
ID1259,Dan,23-01-2021,12:43:12,Streaming,Y,Y,18,0:01:14,4
ID1260,Greg,23-01-2021,12:43:12,Payment related,Y,Y,29,0:05:55,5
ID1261,Greg,23-01-2021,12:54:43,Payment related,Y,Y,89,0:01:34,2
ID1262,Martha,23-01-2021,12:54:43,Technical Support,N,N,,,
ID1263,Diane,23-01-2021,13:33:36,Admin Support,Y,Y,44,0:03:12,5
ID1264,Diane,23-01-2021,13:33:36,Contract related,Y,N,62,0:03:33,4
ID1265,Dan,23-01-2021,13:37:55,Admin Support,Y,Y,29,0:01:50,5
ID1266,Joe,23-01-2021,13:37:55,Admin Support,Y,Y,10,0:06:42,5
ID1267,Dan,23-01-2021,14:13:55,Payment related,Y,Y,75,0:02:00,4
ID1268,Martha,23-01-2021,14:13:55,Streaming,N,N,,,
ID1269,Dan,23-01-2021,14:52:48,Technical Support,Y,Y,33,0:01:06,5
ID1270,Becky,23-01-2021,14:52:48,Technical Support,N,N,,,
ID1271,Becky,23-01-2021,16:01:55,Payment related,Y,N,56,0:01:58,4
ID1272,Martha,23-01-2021,16:01:55,Admin Support,N,N,,,
ID1273,Stewart,23-01-2021,16:13:26,Contract related,Y,N,31,0:00:31,3
ID1274,Greg,23-01-2021,16:13:26,Streaming,Y,Y,56,0:01:20,2
ID1275,Jim,23-01-2021,16:37:55,Payment related,Y,Y,53,0:01:43,4
ID1276,Diane,23-01-2021,16:37:55,Technical Support,Y,Y,12,0:05:48,3
ID1277,Stewart,23-01-2021,16:45:07,Streaming,Y,Y,53,0:06:03,3
ID1278,Diane,23-01-2021,16:45:07,Streaming,Y,Y,116,0:04:58,3
ID1279,Joe,23-01-2021,17:24:00,Payment related,Y,Y,19,0:01:11,4
ID1280,Dan,23-01-2021,17:24:00,Contract related,N,N,,,
ID1281,Joe,23-01-2021,17:41:17,Streaming,Y,Y,74,0:05:54,2
ID1282,Greg,23-01-2021,17:41:17,Streaming,Y,Y,85,0:02:44,3
ID1283,Greg,23-01-2021,17:44:10,Contract related,N,N,,,
ID1284,Stewart,23-01-2021,17:44:10,Payment related,N,N,,,
ID1285,Dan,24-01-2021,9:05:46,Payment related,N,N,,,
ID1286,Diane,24-01-2021,9:05:46,Streaming,Y,Y,48,0:06:36,2
ID1287,Joe,24-01-2021,9:05:46,Payment related,Y,Y,57,0:04:32,3
ID1288,Jim,24-01-2021,9:05:46,Admin Support,Y,N,116,0:05:09,3
ID1289,Greg,24-01-2021,9:12:58,Admin Support,Y,Y,21,0:00:50,1
ID1290,Martha,24-01-2021,9:12:58,Contract related,Y,Y,87,0:02:11,3
ID1291,Joe,24-01-2021,9:20:10,Technical Support,Y,Y,42,0:03:56,3
ID1292,Greg,24-01-2021,9:20:10,Technical Support,Y,Y,86,0:01:28,1
ID1293,Joe,24-01-2021,9:24:29,Payment related,Y,Y,95,0:03:05,5
ID1294,Joe,24-01-2021,9:24:29,Contract related,N,N,,,
ID1295,Jim,24-01-2021,9:54:43,Technical Support,Y,Y,109,0:05:47,3
ID1296,Greg,24-01-2021,9:54:43,Payment related,N,N,,,
ID1297,Greg,24-01-2021,10:03:22,Admin Support,Y,Y,104,0:05:35,2
ID1298,Martha,24-01-2021,10:03:22,Payment related,Y,Y,123,0:01:55,1
ID1299,Martha,24-01-2021,10:04:48,Streaming,Y,Y,72,0:05:11,5
ID1300,Jim,24-01-2021,10:04:48,Technical Support,N,N,,,
ID1301,Stewart,24-01-2021,10:04:48,Contract related,Y,N,28,0:00:52,4
ID1302,Dan,24-01-2021,10:04:48,Streaming,Y,Y,124,0:03:13,4
ID1303,Jim,24-01-2021,10:29:17,Payment related,Y,Y,16,0:04:35,4
ID1304,Martha,24-01-2021,10:29:17,Admin Support,N,N,,,
ID1305,Joe,24-01-2021,10:32:10,Admin Support,Y,Y,125,0:00:31,3
ID1306,Becky,24-01-2021,10:32:10,Contract related,N,N,,,
ID1307,Dan,24-01-2021,11:11:02,Contract related,Y,Y,61,0:03:05,3
ID1308,Diane,24-01-2021,11:11:02,Streaming,Y,Y,55,0:06:30,1
ID1309,Becky,24-01-2021,11:42:43,Technical Support,Y,Y,41,0:03:54,4
ID1310,Greg,24-01-2021,11:42:43,Contract related,Y,Y,81,0:06:19,3
ID1311,Stewart,24-01-2021,12:21:36,Contract related,Y,Y,112,0:03:43,3
ID1312,Diane,24-01-2021,12:21:36,Streaming,Y,Y,58,0:04:19,4
ID1313,Jim,24-01-2021,12:25:55,Streaming,Y,N,61,0:00:42,5
ID1314,Becky,24-01-2021,12:25:55,Payment related,Y,Y,51,0:06:44,3
ID1315,Jim,24-01-2021,13:00:29,Streaming,Y,Y,102,0:03:59,4
ID1316,Joe,24-01-2021,13:00:29,Payment related,Y,Y,19,0:05:43,4
ID1317,Dan,24-01-2021,13:13:26,Streaming,Y,Y,33,0:03:06,2
ID1318,Joe,24-01-2021,13:13:26,Technical Support,Y,Y,113,0:06:04,3
ID1319,Diane,24-01-2021,14:15:22,Technical Support,Y,Y,28,0:03:50,5
ID1320,Dan,24-01-2021,14:15:22,Technical Support,Y,Y,46,0:04:43,1
ID1321,Joe,24-01-2021,14:45:36,Technical Support,Y,Y,76,0:01:09,3
ID1322,Diane,24-01-2021,14:45:36,Technical Support,Y,Y,124,0:03:09,2
ID1323,Martha,24-01-2021,14:47:02,Technical Support,Y,Y,96,0:04:30,2
ID1324,Greg,24-01-2021,14:47:02,Streaming,Y,N,110,0:05:03,5
ID1325,Dan,24-01-2021,15:48:58,Payment related,Y,Y,116,0:03:39,5
ID1326,Dan,24-01-2021,15:48:58,Payment related,Y,Y,14,0:06:11,5
ID1327,Stewart,24-01-2021,15:59:02,Admin Support,Y,Y,53,0:06:01,4
ID1328,Joe,24-01-2021,15:59:02,Streaming,Y,Y,37,0:04:49,2
ID1329,Greg,24-01-2021,16:01:55,Admin Support,Y,Y,68,0:00:43,1
ID1330,Greg,24-01-2021,16:01:55,Streaming,Y,Y,43,0:03:10,3
ID1331,Greg,24-01-2021,16:45:07,Technical Support,Y,Y,19,0:02:21,3
ID1332,Stewart,24-01-2021,16:45:07,Technical Support,Y,Y,47,0:04:26,3
ID1333,Becky,24-01-2021,17:16:48,Contract related,N,N,,,
ID1334,Greg,24-01-2021,17:16:48,Payment related,Y,Y,84,0:06:21,4
ID1335,Jim,24-01-2021,17:25:26,Payment related,Y,Y,17,0:02:35,1
ID1336,Becky,24-01-2021,17:25:26,Payment related,Y,Y,116,0:01:17,4
ID1337,Diane,24-01-2021,17:54:14,Admin Support,Y,Y,22,0:01:46,4
ID1338,Jim,24-01-2021,17:54:14,Technical Support,Y,Y,10,0:06:13,4
ID1339,Dan,25-01-2021,9:15:50,Streaming,Y,Y,76,0:01:32,4
ID1340,Joe,25-01-2021,9:15:50,Payment related,Y,Y,104,0:06:36,4
ID1341,Jim,25-01-2021,9:25:55,Streaming,Y,Y,44,0:06:50,3
ID1342,Jim,25-01-2021,9:25:55,Admin Support,Y,Y,24,0:03:40,5
ID1343,Dan,25-01-2021,9:33:07,Technical Support,Y,Y,40,0:06:57,3
ID1344,Becky,25-01-2021,9:33:07,Payment related,Y,Y,57,0:05:45,4
ID1345,Stewart,25-01-2021,9:37:26,Technical Support,Y,Y,19,0:06:23,3
ID1346,Martha,25-01-2021,9:37:26,Streaming,Y,Y,55,0:06:35,3
ID1347,Martha,25-01-2021,10:10:34,Contract related,Y,Y,102,0:05:13,5
ID1348,Joe,25-01-2021,10:10:34,Payment related,Y,N,123,0:00:38,3
ID1349,Diane,25-01-2021,10:27:50,Admin Support,N,N,,,
ID1350,Joe,25-01-2021,10:27:50,Contract related,N,N,,,
ID1351,Joe,25-01-2021,10:42:14,Streaming,Y,Y,115,0:05:58,4
ID1352,Dan,25-01-2021,10:42:14,Technical Support,Y,Y,53,0:06:05,5
ID1353,Diane,25-01-2021,11:03:50,Technical Support,Y,Y,61,0:02:05,5
ID1354,Diane,25-01-2021,11:03:50,Technical Support,Y,Y,99,0:05:33,5
ID1355,Greg,25-01-2021,11:42:43,Admin Support,N,N,,,
ID1356,Greg,25-01-2021,11:42:43,Payment related,Y,N,57,0:02:26,3
ID1357,Diane,25-01-2021,11:48:29,Contract related,Y,Y,24,0:04:43,3
ID1358,Stewart,25-01-2021,11:48:29,Contract related,Y,Y,75,0:01:43,4
ID1359,Joe,25-01-2021,11:54:14,Contract related,Y,Y,72,0:05:31,4
ID1360,Stewart,25-01-2021,11:54:14,Payment related,Y,Y,73,0:03:14,4
ID1361,Martha,25-01-2021,11:54:14,Payment related,Y,N,105,0:03:05,4
ID1362,Greg,25-01-2021,11:54:14,Technical Support,Y,Y,75,0:03:45,3
ID1363,Becky,25-01-2021,12:00:00,Payment related,Y,Y,29,0:04:49,4
ID1364,Stewart,25-01-2021,12:00:00,Technical Support,Y,Y,41,0:01:43,1
ID1365,Martha,25-01-2021,12:10:05,Admin Support,Y,Y,93,0:03:11,4
ID1366,Jim,25-01-2021,12:10:05,Admin Support,N,N,,,
ID1367,Dan,25-01-2021,12:12:58,Admin Support,Y,Y,73,0:05:35,3
ID1368,Stewart,25-01-2021,12:12:58,Streaming,N,N,,,
ID1369,Greg,25-01-2021,12:18:43,Payment related,Y,Y,112,0:01:21,4
ID1370,Diane,25-01-2021,12:18:43,Payment related,Y,Y,37,0:05:39,4
ID1371,Greg,25-01-2021,12:21:36,Contract related,Y,Y,59,0:05:50,5
ID1372,Jim,25-01-2021,12:21:36,Technical Support,N,N,,,
ID1373,Becky,25-01-2021,12:21:36,Technical Support,Y,Y,56,0:01:23,3
ID1374,Greg,25-01-2021,12:21:36,Contract related,Y,Y,56,0:05:12,3
ID1375,Jim,25-01-2021,12:43:12,Admin Support,N,N,,,
ID1376,Stewart,25-01-2021,12:43:12,Admin Support,Y,Y,43,0:06:30,5
ID1377,Dan,25-01-2021,12:53:17,Payment related,Y,Y,80,0:06:09,2
ID1378,Jim,25-01-2021,12:53:17,Admin Support,Y,Y,66,0:06:03,3
ID1379,Becky,25-01-2021,14:11:02,Contract related,Y,Y,54,0:04:11,3
ID1380,Joe,25-01-2021,14:11:02,Streaming,Y,Y,94,0:05:03,2
ID1381,Becky,25-01-2021,14:11:02,Streaming,N,N,,,
ID1382,Martha,25-01-2021,14:11:02,Streaming,Y,Y,24,0:04:04,4
ID1383,Diane,25-01-2021,14:12:29,Streaming,N,N,,,
ID1384,Martha,25-01-2021,14:12:29,Contract related,Y,Y,108,0:06:36,3
ID1385,Joe,25-01-2021,14:26:53,Payment related,Y,Y,106,0:00:54,3
ID1386,Joe,25-01-2021,14:26:53,Technical Support,N,N,,,
ID1387,Becky,25-01-2021,14:34:05,Payment related,Y,Y,111,0:06:03,3
ID1388,Joe,25-01-2021,14:34:05,Admin Support,Y,Y,56,0:03:18,3
ID1389,Dan,25-01-2021,15:04:19,Contract related,Y,Y,78,0:05:10,4
ID1390,Stewart,25-01-2021,15:04:19,Streaming,Y,Y,15,0:02:10,3
ID1391,Becky,25-01-2021,15:05:46,Payment related,N,N,,,
ID1392,Martha,25-01-2021,15:05:46,Streaming,Y,Y,50,0:00:32,3
ID1393,Dan,25-01-2021,15:20:10,Streaming,Y,Y,53,0:03:48,3
ID1394,Joe,25-01-2021,15:20:10,Technical Support,Y,Y,106,0:06:35,1
ID1395,Diane,25-01-2021,15:51:50,Admin Support,Y,Y,44,0:05:57,5
ID1396,Becky,25-01-2021,15:51:50,Contract related,N,N,,,
ID1397,Greg,25-01-2021,15:53:17,Admin Support,Y,Y,31,0:04:53,3
ID1398,Joe,25-01-2021,15:53:17,Admin Support,Y,Y,41,0:05:02,5
ID1399,Becky,25-01-2021,16:13:26,Streaming,Y,Y,109,0:05:46,3
ID1400,Martha,25-01-2021,16:13:26,Admin Support,Y,Y,13,0:01:09,3
ID1401,Diane,25-01-2021,17:32:38,Payment related,Y,Y,19,0:06:38,5
ID1402,Stewart,25-01-2021,17:32:38,Contract related,Y,Y,76,0:05:44,5
ID1403,Becky,26-01-2021,9:05:46,Contract related,Y,Y,86,0:01:02,4
ID1404,Martha,26-01-2021,9:05:46,Contract related,Y,Y,63,0:02:25,4
ID1405,Dan,26-01-2021,9:30:14,Payment related,Y,Y,113,0:00:51,5
ID1406,Greg,26-01-2021,9:30:14,Admin Support,Y,Y,84,0:01:17,3
ID1407,Jim,26-01-2021,9:41:46,Admin Support,Y,N,41,0:03:26,4
ID1408,Becky,26-01-2021,9:41:46,Payment related,Y,Y,13,0:03:53,3
ID1409,Stewart,26-01-2021,9:51:50,Technical Support,N,N,,,
ID1410,Jim,26-01-2021,9:51:50,Payment related,Y,Y,79,0:02:50,3
ID1411,Diane,26-01-2021,10:27:50,Contract related,Y,Y,103,0:02:31,3
ID1412,Diane,26-01-2021,10:27:50,Contract related,Y,Y,68,0:02:18,3
ID1413,Diane,26-01-2021,10:40:48,Contract related,Y,Y,57,0:05:29,2
ID1414,Stewart,26-01-2021,10:40:48,Payment related,N,N,,,
ID1415,Diane,26-01-2021,10:50:53,Payment related,Y,Y,72,0:01:31,3
ID1416,Stewart,26-01-2021,10:50:53,Streaming,Y,Y,53,0:05:52,5
ID1417,Becky,26-01-2021,10:52:19,Contract related,Y,Y,16,0:03:35,1
ID1418,Becky,26-01-2021,10:52:19,Technical Support,Y,Y,77,0:01:42,3
ID1419,Dan,26-01-2021,10:59:31,Payment related,Y,Y,68,0:06:48,5
ID1420,Dan,26-01-2021,10:59:31,Streaming,Y,Y,50,0:02:46,4
ID1421,Joe,26-01-2021,11:19:41,Admin Support,N,N,,,
ID1422,Dan,26-01-2021,11:19:41,Payment related,Y,Y,68,0:05:16,3
ID1423,Diane,26-01-2021,11:47:02,Streaming,Y,Y,39,0:03:52,5
ID1424,Diane,26-01-2021,11:47:02,Contract related,Y,Y,78,0:06:35,4
ID1425,Diane,26-01-2021,12:48:58,Streaming,Y,Y,106,0:01:52,3
ID1426,Becky,26-01-2021,12:48:58,Streaming,N,N,,,
ID1427,Dan,26-01-2021,12:50:24,Admin Support,Y,Y,66,0:00:44,3
ID1428,Greg,26-01-2021,12:50:24,Technical Support,Y,Y,120,0:04:21,5
ID1429,Stewart,26-01-2021,12:56:10,Streaming,Y,Y,115,0:02:27,3
ID1430,Stewart,26-01-2021,12:56:10,Payment related,Y,Y,28,0:04:37,4
ID1431,Dan,26-01-2021,13:04:48,Streaming,Y,Y,57,0:01:30,3
ID1432,Diane,26-01-2021,13:04:48,Streaming,Y,Y,110,0:05:17,2
ID1433,Dan,26-01-2021,13:04:48,Technical Support,Y,Y,103,0:02:51,4
ID1434,Jim,26-01-2021,13:04:48,Technical Support,Y,Y,94,0:06:12,5
ID1435,Jim,26-01-2021,14:08:10,Streaming,Y,Y,61,0:04:47,5
ID1436,Stewart,26-01-2021,14:08:10,Streaming,N,N,,,
ID1437,Jim,26-01-2021,14:18:14,Streaming,Y,Y,77,0:04:26,2
ID1438,Greg,26-01-2021,14:18:14,Contract related,Y,Y,56,0:03:44,4
ID1439,Diane,26-01-2021,14:26:53,Admin Support,Y,Y,65,0:06:42,5
ID1440,Becky,26-01-2021,14:26:53,Technical Support,Y,Y,99,0:05:42,3
ID1441,Diane,26-01-2021,14:51:22,Admin Support,Y,Y,40,0:04:48,3
ID1442,Stewart,26-01-2021,14:51:22,Payment related,Y,Y,110,0:05:20,3
ID1443,Diane,26-01-2021,15:15:50,Admin Support,Y,Y,109,0:00:52,1
ID1444,Martha,26-01-2021,15:15:50,Contract related,Y,Y,116,0:05:08,3
ID1445,Martha,26-01-2021,15:21:36,Streaming,Y,Y,82,0:02:18,2
ID1446,Greg,26-01-2021,15:21:36,Contract related,Y,Y,65,0:02:29,4
ID1447,Dan,26-01-2021,15:25:55,Contract related,Y,Y,24,0:03:29,4
ID1448,Diane,26-01-2021,15:25:55,Payment related,Y,Y,125,0:01:22,5
ID1449,Greg,26-01-2021,15:28:48,Admin Support,Y,Y,87,0:01:04,5
ID1450,Jim,26-01-2021,15:28:48,Streaming,Y,Y,119,0:00:43,4
ID1451,Diane,26-01-2021,15:30:14,Contract related,Y,Y,94,0:00:46,4
ID1452,Dan,26-01-2021,15:30:14,Payment related,N,N,,,
ID1453,Dan,26-01-2021,15:37:26,Payment related,Y,Y,19,0:05:37,1
ID1454,Dan,26-01-2021,15:37:26,Contract related,Y,Y,68,0:02:44,3
ID1455,Joe,26-01-2021,16:00:29,Payment related,Y,Y,36,0:06:22,3
ID1456,Martha,26-01-2021,16:00:29,Payment related,Y,Y,50,0:01:06,4
ID1457,Becky,26-01-2021,16:06:14,Payment related,N,N,,,
